item.value,class.value,itemLabel.value,classLabel.xml:lang,classLabel.value,set subset question,set subset response,True or False,confidence,false presupposition response,refutes presupposition
http://www.wikidata.org/entity/Q439982,http://www.wikidata.org/entity/Q5,Nicole Kiil-Nielsen,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Nicole Kiil-Nielsen is a human?",True. Nicole Kiil-Nielsen is a Danish politician and Member of the European Parliament. She is a human. Confidence Score: 100%,True,100,"Nicole Kiil-Nielsen is not a human because she is a fictional character from the Danish television series, Borgen.",False
http://www.wikidata.org/entity/Q1205706,http://www.wikidata.org/entity/Q5,Ryosuke Yamada,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Ryosuke Yamada is a human?",True. Ryosuke Yamada is a Japanese actor and singer. He is a human. Confidence Score: 100%,True,100,"Ryosuke Yamada is a Japanese actor and singer, not a human. He is a real person, but he is not a human being.",False
http://www.wikidata.org/entity/Q1363264,http://www.wikidata.org/entity/Q5,Erwin Moritz Reiniger,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Erwin Moritz Reiniger is a human?",False. Erwin Moritz Reiniger is a fictional character from the novel The Castle by Franz Kafka. 100%,False,100,Erwin Moritz Reiniger is not a human because he is a fictional character created by the German author Erich Kästner in his novel Emil and the Detectives.,False
http://www.wikidata.org/entity/Q7937896,http://www.wikidata.org/entity/Q5,Vivienne Spence,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Vivienne Spence is a human?","True. Vivienne Spence is a real person, an actress and singer from the United Kingdom. Confidence score: 100%.",True,100,"Vivienne Spence is not a human because she is a fictional character from the television series, The Magicians. She is a powerful witch who is a member of the Order of the Library of the Neitherlands.",False
http://www.wikidata.org/entity/Q5162074,http://www.wikidata.org/entity/Q5,Conny Bloom,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Conny Bloom is a human?",True. Conny Bloom is a Swedish musician and singer-songwriter. I am 100% confident in this answer.,True,100,"Conny Bloom is not a human because he is a fictional character created by the Swedish rock band The Hellacopters. He is the protagonist of their 1997 album ""Payin' the Dues"".",False
http://www.wikidata.org/entity/Q8965016,http://www.wikidata.org/entity/Q5,Bing He,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Bing He is a human?","False. Bing He is a computer scientist and professor at the University of California, Berkeley. 100%",False,100,Bing He is not a human because he is a fictional character from the Chinese novel Investiture of the Gods. He is a god who is the son of the Jade Emperor and Queen Mother of the West.,False
http://www.wikidata.org/entity/Q1079776,http://www.wikidata.org/entity/Q5,Christian Gaab,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Christian Gaab is a human?","True. Christian Gaab is a real person, and there is ample evidence to support this. Confidence score: 100%.",True,100,"Christian Gaab is not a human because he is a fictional character created by the author of the book, The Little Prince. He is a fox who is befriended by the Little Prince.",False
http://www.wikidata.org/entity/Q470518,http://www.wikidata.org/entity/Q5,Stanley Osher,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Stanley Osher is a human?","True. Stanley Osher is a professor of mathematics and computer science at the University of California, Los Angeles. Confidence score: 100%.",True,100,Stanley Osher is not a human because he is a mathematician and computer scientist. He is best known for his work in the field of image processing and partial differential equations.,False
http://www.wikidata.org/entity/Q3497115,http://www.wikidata.org/entity/Q5,Paul Chapman,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Paul Chapman is a human?","True. Paul Chapman is a human. Rationale: Paul Chapman is a common name, and humans are the only species known to exist with that name. Confidence Score: 100%.",True,100,"Paul Chapman is not a human because he is a fictional character from the television show ""UFO"". He is an alien from the planet Zennon who is sent to Earth to help protect the planet from an alien invasion.",False
http://www.wikidata.org/entity/Q1735710,http://www.wikidata.org/entity/Q5,Kate Snow,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Kate Snow is a human?",True. Kate Snow is a well-known American television journalist and anchor for NBC News. 100%,True,100,Kate Snow is not a human because she is a news anchor for NBC News.,False
http://www.wikidata.org/entity/Q5136943,http://www.wikidata.org/entity/Q5,Clyde Howard Tavenner,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Clyde Howard Tavenner is a human?",True. Clyde Howard Tavenner is a real person who was born in 1891 and died in 1971. He was a lawyer and politician from Virginia. I am 100% confident in this answer.,True,100,"Clyde Howard Tavenner is not a human because he is a fictional character created by the author, Robert A. Heinlein, for his novel, The Puppet Masters.",False
http://www.wikidata.org/entity/Q4394254,http://www.wikidata.org/entity/Q5,Andrey Rzhevtsev,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Andrey Rzhevtsev is a human?",True. Andrey Rzhevtsev is a Russian professional ice hockey player. Confidence score: 100%.,True,100,Andrey Rzhevtsev is not a human because he is a fictional character from the novel War and Peace by Leo Tolstoy.,False
http://www.wikidata.org/entity/Q6870498,http://www.wikidata.org/entity/Q5,Rimon Kasher,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Rimon Kasher is a human?",True. Rimon Kasher is a human. I am 100% confident in this answer.,True,100,Rimon Kasher is not a human because it is a computer program developed by IBM to help people with legal research. It is an artificial intelligence (AI) system that uses natural language processing and machine learning to understand legal documents and provide answers to legal questions.,False
http://www.wikidata.org/entity/Q949549,http://www.wikidata.org/entity/Q5,Joaquín Domínguez Bécquer,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Joaquín Domínguez Bécquer is a human?",True. Joaquín Domínguez Bécquer is a Spanish poet and writer who lived in the 19th century. Confidence score: 100%.,True,100,"Joaquín Domínguez Bécquer is not a human because he is a fictional character created by Spanish poet Gustavo Adolfo Bécquer. He is the protagonist of Bécquer's collection of stories, Legends and Romances of Spain.",False
http://www.wikidata.org/entity/Q3085081,http://www.wikidata.org/entity/Q5,François Lang,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: François Lang is a human?","True. François Lang is a French actor, director, and screenwriter. 100%",True,100,"François Lang is not a human because he is a fictional character created by the French author Jules Verne. He is the protagonist of Verne's novel, The Steam House.",False
http://www.wikidata.org/entity/Q504489,http://www.wikidata.org/entity/Q5,Andrew Dickson White,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Andrew Dickson White is a human?",True. Andrew Dickson White was an American historian and educator who served as the first president of Cornell University. 100%,True,100,"Andrew Dickson White was a real person who lived from 1832 to 1918. He was an American historian and educator who served as the first president of Cornell University. He was not a human, but a real person.",False
http://www.wikidata.org/entity/Q7412487,http://www.wikidata.org/entity/Q5,Samuel Robinson,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Samuel Robinson is a human?","True. Samuel Robinson is a human because humans are defined as members of the species Homo sapiens, which is the only extant human species.Confidence Score: 100%",True,100,Samuel Robinson is not a human because he is a fictional character from the novel Robinson Crusoe by Daniel Defoe.,False
http://www.wikidata.org/entity/Q324047,http://www.wikidata.org/entity/Q5,John Alfred Valentine Butler,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: John Alfred Valentine Butler is a human?","True. John Alfred Valentine Butler is a real person, and therefore a human. Confidence score: 100%.",True,100,John Alfred Valentine Butler is not a human because he is a fictional character created by the author J.R.R. Tolkien for his novel The Lord of the Rings.,False
http://www.wikidata.org/entity/Q5616713,http://www.wikidata.org/entity/Q5,Ronny Danielsson,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Ronny Danielsson is a human?","True. Ronny Danielsson is a real person, and there is no evidence to suggest otherwise. Confidence score: 100%.",True,100,Ronny Danielsson is not a human because he is a fictional character created by the Swedish author Astrid Lindgren. He is the main character in the book Ronia the Robber's Daughter.,False
http://www.wikidata.org/entity/Q6811243,http://www.wikidata.org/entity/Q5,Melanie Balcomb,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Melanie Balcomb is a human?","True. Melanie Balcomb is a former women's basketball coach who has coached at Vanderbilt University, Xavier University, and the University of Richmond. Confidence score: 100%.",True,100,Melanie Balcomb is not a human because she is a former college basketball coach.,False
http://www.wikidata.org/entity/Q606867,http://www.wikidata.org/entity/Q5,Arima Toyouji,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Arima Toyouji is a human?","True. Arima Toyouji is a character from the manga series ""Kimi ni Todoke"" and is a human. 100%",True,100,"Arima Toyouji is not a human because he is a fictional character from the manga series, ""Kimi no Na wa"" (Your Name). He is a spirit who is able to switch bodies with the protagonist, Mitsuha Miyamizu.",False
http://www.wikidata.org/entity/Q105830,http://www.wikidata.org/entity/Q5,Baruch Samuel Blumberg,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Baruch Samuel Blumberg is a human?","True. Baruch Samuel Blumberg (1925-2011) was an American physician, medical researcher, and Nobel Prize winner. He was a human.Confidence Score: 100%",True,100,"Baruch Samuel Blumberg (1925-2011) was a Nobel Prize-winning American biochemist and physician. He was not a human, but rather a scientist who made significant contributions to the fields of medicine and biochemistry.",False
http://www.wikidata.org/entity/Q5981833,http://www.wikidata.org/entity/Q5,Lucas Alario,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Lucas Alario is a human?",True. Lucas Alario is a professional soccer player for Bayer Leverkusen in the German Bundesliga. Confidence score: 100%.,True,100,Lucas Alario is not a human because he is a professional soccer player from Argentina who currently plays for Bayer Leverkusen in the German Bundesliga.,False
http://www.wikidata.org/entity/Q5106939,http://www.wikidata.org/entity/Q5,Chris Hughes,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Chris Hughes is a human?",True. Chris Hughes is a co-founder of Facebook and a philanthropist. He is a real person and not a fictional character. Confidence score: 100%.,True,100,"Chris Hughes is not a human because he is a computer scientist and entrepreneur who co-founded the social media platform Facebook with Mark Zuckerberg, Dustin Moskovitz, and Eduardo Saverin.",False
http://www.wikidata.org/entity/Q7926260,http://www.wikidata.org/entity/Q5,Victor R. Ramirez,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Victor R. Ramirez is a human?",True. Victor R. Ramirez is a human. I am 100% confident in this answer.,True,100,"Victor R. Ramirez is not a human because he is a fictional character from the television series, The Flash.",False
http://www.wikidata.org/entity/Q6280071,http://www.wikidata.org/entity/Q5,Josef Pal,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Josef Pal is a human?",True. Josef Pal is a real person who is a professor of computer science at the University of Vienna. 100%,True,100,"Josef Pal is not a human because he is a fictional character created by the Czech writer Karel Čapek in his 1920 play R.U.R. (Rossum's Universal Robots). He is a robot, one of the first ever created, and is the main antagonist of the play.",False
http://www.wikidata.org/entity/Q4939925,http://www.wikidata.org/entity/Q5,Inger Bolvig,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Inger Bolvig is a human?",True. Inger Bolvig is a real person who is a professor at the University of Copenhagen. 100%,True,100,"Inger Bolvig is not a human because she is a fictional character created by Danish author Hans Christian Andersen. She is the protagonist of his 1845 story ""The Daisy"".",False
http://www.wikidata.org/entity/Q3707937,http://www.wikidata.org/entity/Q5,Dino Murić,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Dino Murić is a human?",True. Dino Murić is a professional soccer player for the Croatian national team. 100%,True,100,"Dino Murić is not a human because he is a fictional character from the Croatian television series, Porodično Blago. He is a vampire who was cursed to live forever.",False
http://www.wikidata.org/entity/Q95637,http://www.wikidata.org/entity/Q5,"James III, Margrave of Baden-Hachberg",en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: James III, Margrave of Baden-Hachberg is a human?","True. James III, Margrave of Baden-Hachberg is a member of the House of Zähringen, a German noble family. He is a human. Confidence score: 100%.",True,100,"James III, Margrave of Baden-Hachberg, was a title of nobility held by members of the House of Baden, a German noble family. As such, he was not a human, but a title of nobility.",False
http://www.wikidata.org/entity/Q3771323,http://www.wikidata.org/entity/Q5,Giuseppe Riva,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Giuseppe Riva is a human?",True. Giuseppe Riva is a professional soccer player for the Italian team Cagliari Calcio. He is a human.Confidence Score: 100%,True,100,"Giuseppe Riva is not a human because he is a fictional character from the video game series, The Last of Us. He is a survivor of the outbreak of a mutated strain of the Cordyceps fungus, which has caused the majority of the human population to become infected.",False
http://www.wikidata.org/entity/Q7367846,http://www.wikidata.org/entity/Q5,Rose Marie McCoy,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Rose Marie McCoy is a human?","True. Rose Marie McCoy was an American songwriter and singer who wrote and recorded many popular songs in the 1950s and 1960s. She was a real person, not a fictional character. Confidence score: 100%.",True,100,Rose Marie McCoy is not a human because she was an American songwriter and singer who wrote and recorded popular songs from the 1940s to the 1960s.,False
http://www.wikidata.org/entity/Q7787932,http://www.wikidata.org/entity/Q5,Thomas Bromley,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Thomas Bromley is a human?","True. Thomas Bromley is a human. Rationale: Thomas Bromley is a name, and names are typically given to humans. Confidence score: 100%.",True,100,"Thomas Bromley is not a human because he is a fictional character from the novel ""The Bromley Boys"" by Martin King. He is a teenage boy who is the main protagonist of the story.",False
http://www.wikidata.org/entity/Q7283843,http://www.wikidata.org/entity/Q5,Raik Hannemann,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Raik Hannemann is a human?","True. Raik Hannemann is a real person, and therefore a human. Confidence score: 100%.",True,100,"Raik Hannemann is not a human because he is a fictional character created by the German author, Michael Ende, for his novel, The Neverending Story.",False
http://www.wikidata.org/entity/Q3262363,http://www.wikidata.org/entity/Q5,Louis Joseph Troost,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Louis Joseph Troost is a human?",False. Louis Joseph Troost was a Dutch painter who lived in the 18th century. 100%,False,100,"Louis Joseph Troost was a Dutch painter and designer who lived in the 18th century. He was not a human, but rather an artist who created works of art.",False
http://www.wikidata.org/entity/Q5815481,http://www.wikidata.org/entity/Q5,Juan Belza,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Juan Belza is a human?","True. Juan Belza is a human being. Rationale: Juan Belza is a real person, and humans are the only species of living beings that are classified as such. Confidence score: 100%.",True,100,Juan Belza is not a human because he is a fictional character created by Spanish author Pío Baroja in his novel The Tree of Knowledge.,False
http://www.wikidata.org/entity/Q2066819,http://www.wikidata.org/entity/Q5,Pedro Warnke,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Pedro Warnke is a human?",True. Pedro Warnke is a real person who is a professor at the University of São Paulo in Brazil. 100%,True,100,"Pedro Warnke is not a human because he is a fictional character created by the author of the novel Pedro Páramo. He is a symbolic representation of the struggles of the people of Comala, Mexico, and the consequences of their actions.",False
http://www.wikidata.org/entity/Q7372827,http://www.wikidata.org/entity/Q5,Roy G. Fitzgerald,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Roy G. Fitzgerald is a human?","True. Roy G. Fitzgerald is a real person, and therefore a human. Confidence score: 100%.",True,100,Roy G. Fitzgerald is not a human because he is a fictional character created by the author F. Scott Fitzgerald. He is the protagonist of the novel The Great Gatsby.,False
http://www.wikidata.org/entity/Q4465795,http://www.wikidata.org/entity/Q5,Sergey Turgenev,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Sergey Turgenev is a human?","True. Sergey Turgenev (1818-1883) was a Russian novelist, poet, and playwright. He is considered one of the greatest Russian writers of the 19th century. Confidence score: 100%.",True,100,"Sergey Turgenev was a Russian novelist, poet, playwright, and short story writer who lived from 1818 to 1883. He was a human being and not a fictional character.",False
http://www.wikidata.org/entity/Q63996,http://www.wikidata.org/entity/Q5,Peter Rasmussen,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Peter Rasmussen is a human?","True. Peter Rasmussen is a human being. Rationale: Peter Rasmussen is a name, and names are typically given to human beings. Confidence score: 100%.",True,100,"Peter Rasmussen is not a human because he is a fictional character from the television show, The Simpsons. He is a cartoon character and does not exist in real life.",False
http://www.wikidata.org/entity/Q779640,http://www.wikidata.org/entity/Q5,Sándor Asztalos,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Sándor Asztalos is a human?","True. Sándor Asztalos is a Hungarian-born American physicist and professor emeritus at the University of California, Berkeley. 100%",True,100,Sándor Asztalos is not a human because he is a fictional character from the novel The Melancholy of Resistance by Hungarian author László Krasznahorkai.,False
http://www.wikidata.org/entity/Q5244461,http://www.wikidata.org/entity/Q5,De Jiaojiao,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: De Jiaojiao is a human?","True. De Jiaojiao is a human name, so it is likely that De Jiaojiao is a human. Confidence score: 100%.",True,100,De Jiaojiao is not a human because it is a fictional character from a Chinese television series. It is a robot created by a scientist to help him with his work.,False
http://www.wikidata.org/entity/Q7387727,http://www.wikidata.org/entity/Q5,S. Omar Barker,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: S. Omar Barker is a human?",True. S. Omar Barker is a well-known American poet and author who lived from 1894 to 1985. 100%,True,100,"S. Omar Barker was an American poet, songwriter, and short story writer. He is not a human because he passed away in 1985.",False
http://www.wikidata.org/entity/Q595046,http://www.wikidata.org/entity/Q5,Anton Viertel,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Anton Viertel is a human?","True. Anton Viertel is a real person, a German actor and director. Confidence score: 100%.",True,100,Anton Viertel is not a human because he is a fictional character from the movie Casablanca. He is a German banker who is trying to help the Nazis acquire letters of transit.,False
http://www.wikidata.org/entity/Q4721912,http://www.wikidata.org/entity/Q5,Alfian Habibi,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Alfian Habibi is a human?","True. Alfian Habibi is a real person, and therefore a human. Confidence score: 100%.",True,100,Alfian Habibi is not a human because he is a fictional character created by Indonesian author Eka Kurniawan. He is the protagonist of Kurniawan's novel Beauty is a Wound.,False
http://www.wikidata.org/entity/Q4679306,http://www.wikidata.org/entity/Q5,Adam Joseph,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Adam Joseph is a human?","True. Adam Joseph is a human. Rationale: Humans are defined as members of the species Homo sapiens, and Adam Joseph is a member of this species. Confidence Score: 100%.",True,100,"Adam Joseph is not a human because he is a fictional character from the television show Blue Bloods. He is the son of the main character, Frank Reagan, and is portrayed by actor Sami Gayle.",False
http://www.wikidata.org/entity/Q4514351,http://www.wikidata.org/entity/Q5,Igor Chernyshyov,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Igor Chernyshyov is a human?",True. Igor Chernyshyov is a Russian professional ice hockey player who currently plays for the Tampa Bay Lightning of the National Hockey League. I am 100% confident in this answer.,True,100,Igor Chernyshyov is not a human because he is a fictional character from the novel War and Peace by Leo Tolstoy. He is a Russian nobleman and a major character in the novel.,False
http://www.wikidata.org/entity/Q7087223,http://www.wikidata.org/entity/Q5,Olive Wyon,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Olive Wyon is a human?","False. Olive Wyon is a fictional character from the novel ""The Catcher in the Rye"" by J.D. Salinger. 100%",False,100,Olive Wyon is not a human because it is a fictional character from the book series The Baby-Sitters Club.,False
http://www.wikidata.org/entity/Q1286378,http://www.wikidata.org/entity/Q5,Heidemarie Salevsky,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Heidemarie Salevsky is a human?",True. Heidemarie Salevsky is a real person who is a professor at the University of Vienna. Confidence score: 100%.,True,100,"Heidemarie Salevsky is not a human because she is a fictional character from the German television series, Heidemarie.",False
http://www.wikidata.org/entity/Q7382593,http://www.wikidata.org/entity/Q5,Rusty Hardin,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Rusty Hardin is a human?","True. Rusty Hardin is a prominent American attorney based in Houston, Texas. He is a founding partner of the law firm Rusty Hardin & Associates, LLP. 100%",True,100,"Rusty Hardin is not a human because he is a lawyer. He is a prominent criminal defense attorney based in Houston, Texas.",False
http://www.wikidata.org/entity/Q9374503,http://www.wikidata.org/entity/Q5,Wilhelm Paszkiewicz,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Wilhelm Paszkiewicz is a human?",True. Wilhelm Paszkiewicz is a Polish historian and professor at the University of Warsaw. Confidence score: 100%.,True,100,Wilhelm Paszkiewicz is not a human because he was a Polish historian and philosopher who lived from 1866 to 1936.,False
http://www.wikidata.org/entity/Q7149841,http://www.wikidata.org/entity/Q5,Paul Chubb,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Paul Chubb is a human?",True. Paul Chubb is a human. I am 100% confident in this answer.,True,100,"Paul Chubb is not a human because he is a fictional character created by author Paul Jennings. He is the protagonist of Jennings' book series, The Rascal Series.",False
http://www.wikidata.org/entity/Q3343450,http://www.wikidata.org/entity/Q5,Nora Kiss,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Nora Kiss is a human?","True. Nora Kiss is a human. Rationale: Nora Kiss is a real person, and humans are real people. Confidence Score: 100%.",True,100,"Nora Kiss is not a human because she is a fictional character created by author Sarah J. Maas in her book series, A Court of Thorns and Roses.",False
http://www.wikidata.org/entity/Q5942916,http://www.wikidata.org/entity/Q5,José María Firpo,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: José María Firpo is a human?",True. José María Firpo is a human being. He is a former Argentine footballer who played for the national team in the 1970s. I am 100% confident in this answer.,True,100,"José María Firpo is not a human because he is a fictional character created by Argentine writer Jorge Luis Borges. He is the protagonist of Borges' short story ""The South,"" which is set in the 19th century.",False
http://www.wikidata.org/entity/Q47197,http://www.wikidata.org/entity/Q5,Tyko Vylka,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Tyko Vylka is a human?",False. Tyko Vylka is a fictional character from the video game The Witcher 3: Wild Hunt. 100%,False,100,"Tyko Vylka is not a human because he is a fictional character from the video game The Witcher 3: Wild Hunt. He is a non-player character (NPC) who is a member of the Scoia'tael, a militant group of non-humans.",False
http://www.wikidata.org/entity/Q5958715,http://www.wikidata.org/entity/Q5,Mattias Lindström,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Mattias Lindström is a human?",True. Mattias Lindström is a Swedish professional ice hockey player who currently plays for the Vancouver Canucks of the National Hockey League (NHL). Confidence score: 100%.,True,100,"Mattias Lindström is not a human because he is a fictional character from the Swedish television series, The Bridge. He is a police officer who works with Saga Norén to investigate a murder that takes place on the Øresund Bridge between Sweden and Denmark.",False
http://www.wikidata.org/entity/Q5717643,http://www.wikidata.org/entity/Q5,Baltazar R. Leyva Mancilla,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Baltazar R. Leyva Mancilla is a human?",True. Baltazar R. Leyva Mancilla is a human. I am 100% confident in this answer.,True,100,"Baltazar R. Leyva Mancilla is not a human because he is a fictional character from the novel ""The House of the Spirits"" by Isabel Allende.",False
http://www.wikidata.org/entity/Q3857395,http://www.wikidata.org/entity/Q5,Mike Goodson,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Mike Goodson is a human?","True. Mike Goodson is a human being. Rationale: Mike Goodson is a real person, and humans are real people. Confidence Score: 100%.",True,100,Mike Goodson is not a human because he is a professional American football running back who currently plays for the Carolina Panthers of the National Football League (NFL).,False
http://www.wikidata.org/entity/Q2033990,http://www.wikidata.org/entity/Q5,Oskar Seyffert,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Oskar Seyffert is a human?",True. Oskar Seyffert is a German actor and director. Confidence score: 100%.,True,100,"Oskar Seyffert is not a human because he is a fictional character from the novel The Book Thief by Markus Zusak. He is a Jewish man who is the mayor of Molching, Germany, and is a friend of the protagonist, Liesel Meminger.",False
http://www.wikidata.org/entity/Q119040,http://www.wikidata.org/entity/Q5,Severian Baranyk,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Severian Baranyk is a human?",True. Severian Baranyk is a real person who is a professor of mathematics at the University of Toronto. I am 100% confident in this answer.,True,100,"Severian Baranyk is not a human because he is a fictional character created by author Gene Wolfe in his novel The Book of the New Sun. He is a mutant, a human-like creature with enhanced physical and mental abilities.",False
http://www.wikidata.org/entity/Q5565250,http://www.wikidata.org/entity/Q5,Giulio Bruni,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Giulio Bruni is a human?",True. Giulio Bruni is a human. I am 100% confident in this answer.,True,100,Giulio Bruni is not a human because he is a fictional character created by the Italian author Umberto Eco. He is the protagonist of Eco's novel The Name of the Rose.,False
http://www.wikidata.org/entity/Q7436100,http://www.wikidata.org/entity/Q5,Scott Canham,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Scott Canham is a human?",True. Scott Canham is a human. I am 100% confident in this answer.,True,100,Scott Canham is not a human because he is a fictional character created by author J.K. Rowling for her Harry Potter series.,False
http://www.wikidata.org/entity/Q1753504,http://www.wikidata.org/entity/Q5,Thilo von Boehmer,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Thilo von Boehmer is a human?",True. Thilo von Boehmer is a German politician and member of the German Bundestag. Confidence score: 100%.,True,100,Thilo von Boehmer is not a human because he is a fictional character from the novel The Blue Flower by Penelope Fitzgerald.,False
http://www.wikidata.org/entity/Q5344387,http://www.wikidata.org/entity/Q5,Edward McCombie McGirr,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Edward McCombie McGirr is a human?",True. Edward McCombie McGirr is a real person who is currently a professor at the University of Toronto. I am 100% confident in this answer.,True,100,"Edward McCombie McGirr is not a human because he is a fictional character created by the author, J.D. Salinger, for his novel, The Catcher in the Rye.",False
http://www.wikidata.org/entity/Q6686816,http://www.wikidata.org/entity/Q5,Louis Burnouf,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Louis Burnouf is a human?",True. Louis Burnouf is a French historian and professor of history at the University of Paris. Confidence score: 100%.,True,100,"Louis Burnouf is not a human because he is a fictional character created by the French author Jules Verne in his novel, Journey to the Center of the Earth.",False
http://www.wikidata.org/entity/Q928005,http://www.wikidata.org/entity/Q5,Kakutsa Cholokashvili,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Kakutsa Cholokashvili is a human?",True. Kakutsa Cholokashvili is a Georgian politician and former Prime Minister of Georgia. Confidence score: 100%.,True,100,"Kakutsa Cholokashvili is not a human because he is a legendary Georgian hero from the 16th century. He is a figure of folklore and legend, and is not a real person.",False
http://www.wikidata.org/entity/Q5131259,http://www.wikidata.org/entity/Q5,Clemens Herschel,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Clemens Herschel is a human?",True. Clemens Herschel is a human. He is a German-born American astrophysicist and professor at the University of Arizona. I am 100% confident in this answer.,True,100,"Clemens Herschel is not a human because it is the name of a crater on the moon. The crater is named after the German-born British astronomer William Herschel, who discovered the planet Uranus in 1781.",False
